0,49,127,0,0,255
0,101,127,0,0,255
0,102,0,0,127,255
0,178,0,127,0,255
1,161,0,127,127,255
1,38,0,127,127,255
1,11,0,127,127,255
1,164,0,127,127,255
1,167,127,0,127,255
1,46,0,254,127,255
1,79,0,127,127,255
1,55,0,127,127,255
1,134,0,127,127,255
1,12,127,127,0,255
1,212,254,0,0,255
1,178,127,127,127,255
1,143,254,0,0,255
1,54,254,0,0,255
2,46,127,0,0,255
2,100,127,0,0,255
2,48,127,0,0,255
2,80,0,127,0,255
2,49,127,0,0,255
3,101,127,0,0,255
3,41,0,0,127,255
3,70,0,0,127,255
3,178,127,0,0,255
4,80,127,0,0,255
4,59,0,127,127,255
4,41,0,127,127,255
5,80,0,127,127,255
5,131,127,0,0,255
5,41,0,127,127,255
6,166,0,127,0,255
6,108,0,0,127,255
6,77,127,0,0,255
6,48,0,127,127,255
6,82,127,0,127,255
6,54,0,127,0,255
6,100,127,0,127,255
7,41,0,127,0,255
7,168,0,0,127,255
7,46,127,0,0,255
7,48,127,0,0,255
7,80,0,0,127,255
7,50,0,0,127,255
7,131,127,0,0,255
7,70,0,127,0,255
8,49,127,0,0,255
8,41,127,0,127,255
8,197,127,0,0,255
8,77,0,0,127,255
8,173,127,0,0,255
8,64,127,0,0,255
9,41,127,0,0,255
9,100,127,0,0,255
9,47,127,0,0,255
9,48,127,0,0,255
9,80,127,0,0,255
9,94,0,0,127,255
9,64,127,0,0,255
9,131,127,0,0,255
4,9,127,0,0,255
10,212,0,127,0,255
10,12,0,127,0,255
10,168,0,127,0,255
10,54,0,127,0,255
4,10,0,127,0,255
10,101,127,0,0,255
11,143,0,0,127,255
11,80,127,0,127,255
11,41,0,127,127,255
11,178,127,0,0,255
12,41,127,127,0,255
12,48,127,0,0,255
12,13,0,127,127,255
12,204,0,127,127,255
12,172,0,0,127,255
12,173,127,0,0,255
12,131,127,0,0,255
12,191,127,0,0,255
12,65,0,127,127,255
12,234,0,0,127,255
12,67,127,127,127,255
12,70,127,127,127,255
13,197,0,127,127,255
13,101,127,0,0,255
12,14,0,127,0,255
14,41,0,127,0,255
14,166,127,0,0,255
14,168,127,0,0,255
14,46,127,0,0,255
14,49,127,0,0,255
1,14,127,0,0,255
14,77,127,0,0,255
14,100,0,127,0,255
15,143,0,127,0,255
15,100,0,127,0,255
15,173,0,127,0,255
15,47,127,0,0,255
16,41,0,127,0,255
16,49,127,0,0,255
16,48,127,0,0,255
16,173,0,127,0,255
16,82,0,127,127,255
16,70,0,0,127,255
1,17,0,127,0,255
17,67,0,127,127,255
12,17,0,127,127,255
17,41,0,127,127,255
17,168,0,127,0,255
18,143,0,127,0,255
18,49,127,0,0,255
18,64,0,127,0,255
19,212,0,0,127,255
19,101,127,0,0,255
20,152,0,0,127,255
20,86,0,0,127,255
20,41,0,127,127,255
20,166,0,127,0,255
20,46,127,0,0,255
20,47,0,127,0,255
20,48,127,0,0,255
20,173,0,127,127,255
20,148,0,0,127,255
20,222,0,0,127,255
20,82,127,0,0,255
20,229,0,0,127,255
21,49,127,0,0,255
21,67,0,127,127,255
21,88,0,0,127,255
21,54,0,0,127,255
22,67,0,127,127,255
22,101,0,127,0,255
22,41,0,127,127,255
22,229,0,0,127,255
22,97,0,0,127,255
23,77,0,127,127,255
23,47,127,0,0,255
23,49,127,0,0,255
23,178,127,0,0,255
23,64,0,127,127,255
23,100,0,0,127,255
23,101,0,127,0,255
23,67,127,0,0,255
11,24,0,0,127,255
25,77,0,0,127,255
25,101,127,0,0,255
1,25,0,127,0,255
25,54,0,127,0,255
26,41,127,0,127,255
26,77,0,127,127,255
26,80,0,0,127,255
26,54,127,0,0,255
26,64,127,0,0,255
26,100,0,0,127,255
26,70,0,0,127,255
27,80,127,0,0,255
27,47,127,0,0,255
27,49,127,0,0,255
27,100,127,0,0,255
27,178,127,0,0,255
28,41,0,0,127,255
28,168,0,127,127,255
28,207,0,0,127,255
28,191,0,0,127,255
28,67,127,0,0,255
28,100,127,0,0,255
29,41,0,127,0,255
29,166,0,0,127,255
29,49,127,0,0,255
29,173,0,127,0,255
29,80,127,0,0,255
1,29,0,127,0,255
29,178,0,127,0,255
29,64,0,127,0,255
29,143,127,0,0,255
30,212,127,0,127,255
30,41,0,0,127,255
30,206,0,0,127,255
30,48,127,0,0,255
30,49,127,0,0,255
30,54,127,0,127,255
31,49,127,0,0,255
31,47,127,0,0,255
1,31,0,127,0,255
31,54,127,0,0,255
31,237,0,0,127,255
32,212,127,0,0,255
32,213,0,0,127,255
32,41,0,127,0,255
32,46,0,127,0,255
32,48,127,0,0,255
32,220,0,0,127,255
32,64,127,0,0,255
32,67,127,0,0,255
32,194,0,0,127,255
33,143,0,127,0,255
33,100,0,127,0,255
33,101,127,0,0,255
33,80,127,0,127,255
34,41,127,0,127,255
34,201,0,127,0,255
34,168,127,0,0,255
34,143,127,0,127,255
34,47,0,127,0,255
34,80,127,0,0,255
34,211,0,0,127,255
1,34,0,127,127,255
34,54,0,127,0,255
34,64,127,0,0,255
34,65,0,0,127,255
34,94,0,0,127,255
34,67,0,127,127,255
34,101,127,0,0,255
34,70,127,0,127,255
35,212,127,0,0,255
35,168,127,0,0,255
35,77,127,0,127,255
35,47,127,0,0,255
35,80,127,0,0,255
30,35,0,0,127,255
35,54,0,127,0,255
35,64,0,127,0,255
35,225,0,0,127,255
35,100,127,0,0,255
35,67,127,0,0,255
36,41,0,0,127,255
36,235,0,0,127,255
36,143,0,127,0,255
36,48,127,0,0,255
33,36,0,0,127,255
36,101,0,127,0,255
36,166,0,127,0,255
37,101,0,127,0,255
37,41,0,127,127,255
37,48,127,0,0,255
38,49,127,0,0,255
12,38,0,127,0,255
38,46,127,0,0,255
38,48,127,0,0,255
38,173,0,127,0,255
38,178,127,0,0,255
38,143,127,0,0,255
38,191,127,0,0,255
38,67,0,127,127,255
40,77,127,0,0,255
40,144,0,0,127,255
40,48,127,0,0,255
41,70,127,127,0,255
41,54,254,0,0,255
41,65,0,0,127,255
41,191,254,0,127,255
41,193,0,0,127,255
41,135,0,0,127,255
41,68,0,127,127,255
41,142,0,0,127,255
41,205,0,127,127,255
41,145,0,0,127,255
41,80,254,0,127,255
41,149,0,127,127,255
41,77,127,0,127,255
41,197,127,127,0,255
27,41,0,0,127,255
41,94,0,127,127,255
41,100,254,0,127,255
41,101,0,127,127,255
41,231,0,0,127,255
41,232,0,127,127,255
41,234,0,127,127,255
41,42,0,0,127,255
41,168,127,127,0,255
41,239,0,127,127,255
41,171,0,127,127,255
41,173,0,127,127,255
41,174,0,127,127,255
41,204,127,0,127,255
41,143,127,0,0,255
42,212,127,0,127,255
42,168,0,127,0,255
42,48,127,0,0,255
42,173,0,127,0,255
42,178,0,127,0,255
42,64,0,127,0,255
43,100,0,127,0,255
43,101,127,0,0,255
43,173,127,0,0,255
4,43,0,127,0,255
41,44,127,0,0,255
44,168,0,127,127,255
44,143,127,0,0,255
44,67,127,0,0,255
44,101,127,0,0,255
44,70,127,0,0,255
45,101,0,127,0,255
41,45,127,0,127,255
45,178,0,127,0,255
46,212,254,0,0,255
41,46,0,127,127,255
46,237,0,0,127,255
46,80,254,0,0,255
46,173,254,0,127,255
46,54,127,0,0,255
46,98,0,127,127,255
10,47,0,0,127,255
41,47,0,127,127,255
47,166,127,0,0,255
47,236,0,0,127,255
47,168,127,127,0,255
47,49,254,0,0,255
47,173,127,127,127,255
47,101,127,0,0,255
41,48,127,0,127,255
48,49,127,127,127,255
47,48,127,0,127,255
48,80,127,0,0,255
48,51,0,0,127,255
48,143,254,0,0,255
48,100,254,0,0,255
48,101,254,0,0,255
49,212,254,0,0,255
49,173,254,0,0,255
49,166,0,127,0,255
49,143,127,0,127,255
49,80,127,127,127,255
49,82,254,0,127,255
1,49,127,0,0,255
49,178,127,127,0,255
49,191,254,0,0,255
49,131,254,0,0,255
49,101,127,127,0,255
50,77,127,0,127,255
48,50,127,0,0,255
50,166,0,127,0,255
50,64,127,0,0,255
51,212,0,127,0,255
49,51,127,0,0,255
4,51,0,127,0,255
41,51,0,127,127,255
51,64,0,127,127,255
52,237,0,0,127,255
52,204,0,0,127,255
46,52,0,127,0,255
48,52,127,0,0,255
52,178,127,0,0,255
52,67,0,127,127,255
52,70,0,0,127,255
10,53,0,0,127,255
41,53,0,127,127,255
1,53,127,0,0,255
12,54,0,127,127,255
54,166,0,127,0,255
54,167,0,0,127,255
45,54,0,0,127,255
54,143,127,0,0,255
54,112,0,0,127,255
54,173,127,0,0,255
54,174,0,0,127,255
54,82,254,0,0,255
54,64,127,0,0,255
54,100,127,127,127,255
55,73,0,0,127,255
41,55,127,0,127,255
55,143,127,0,0,255
49,55,127,0,0,255
55,178,127,0,0,255
55,64,0,127,0,255
54,55,127,0,0,255
56,166,127,0,0,255
56,108,0,127,0,255
46,56,127,0,0,255
47,56,127,0,0,255
56,237,0,0,127,255
49,56,127,0,0,255
56,64,127,0,0,255
56,191,127,0,127,255
56,100,127,0,0,255
56,101,127,0,0,255
57,212,127,0,0,255
57,135,0,0,127,255
57,201,127,0,0,255
57,84,0,0,127,255
57,77,127,0,127,255
48,57,127,0,0,255
57,100,0,0,127,255
57,101,127,0,0,255
58,212,127,0,0,255
58,101,127,0,0,255
58,139,0,0,127,255
58,107,0,0,127,255
58,77,127,0,127,255
58,78,0,0,127,255
58,80,127,0,0,255
29,58,0,0,127,255
58,61,0,0,127,255
54,58,127,0,0,255
58,143,127,0,0,255
58,65,0,0,127,255
25,58,0,0,127,255
58,144,0,0,127,255
58,166,127,0,0,255
59,232,0,0,127,255
59,166,0,127,0,255
59,168,127,0,127,255
59,208,0,0,127,255
59,178,127,0,0,255
59,101,127,0,0,255
49,60,127,0,0,255
60,108,0,127,127,255
60,64,127,0,0,255
54,60,127,0,0,255
60,237,0,0,127,255
61,213,0,0,127,255
61,201,0,127,0,255
62,212,0,127,0,255
12,62,0,0,127,255
41,62,0,127,0,255
62,209,0,0,127,255
5,62,0,0,127,255
62,178,127,0,0,255
62,64,127,0,0,255
62,131,127,0,0,255
62,149,0,0,127,255
62,103,0,0,127,255
63,73,0,0,127,255
12,63,0,127,0,255
63,168,127,0,0,255
47,63,0,0,127,255
48,63,0,0,127,255
63,173,0,127,0,255
63,81,0,0,127,255
63,64,0,127,0,255
63,100,0,127,127,255
63,101,0,127,0,255
64,212,127,0,127,255
64,164,0,0,127,255
64,234,0,0,127,255
16,64,0,0,127,255
45,64,0,0,127,255
64,143,0,254,127,255
64,168,254,0,127,255
64,173,127,0,0,255
64,210,127,0,127,255
64,82,127,0,0,255
64,84,0,0,127,255
46,64,127,0,0,255
1,64,127,0,0,255
64,79,0,0,127,255
64,239,0,0,127,255
41,64,0,0,127,255
64,100,254,0,127,255
64,101,127,0,0,255
65,143,0,0,127,255
65,101,127,0,127,255
49,65,127,0,0,255
41,66,0,127,127,255
66,166,0,127,0,255
46,66,0,0,127,255
66,80,0,0,127,255
66,191,127,0,0,255
66,101,127,0,0,255
67,173,127,127,0,255
46,67,0,0,127,255
67,206,0,127,127,255
64,67,127,0,0,255
67,113,0,0,127,255
67,178,127,0,0,255
67,191,254,0,127,255
67,101,127,0,0,255
67,70,0,127,127,255
48,67,127,0,0,255
68,212,127,0,0,255
68,166,127,0,0,255
68,143,0,0,127,255
48,68,127,0,0,255
49,68,127,0,0,255
68,178,127,0,0,255
68,193,0,0,127,255
41,69,127,0,0,255
48,69,127,0,0,255
49,69,127,0,0,255
69,101,127,0,0,255
69,80,127,0,0,255
70,212,254,0,0,255
70,232,0,127,127,255
70,201,254,0,0,255
70,168,254,0,0,255
46,70,127,0,0,255
70,172,0,0,127,255
70,80,127,0,0,255
70,149,0,127,127,255
70,178,127,0,0,255
70,191,254,0,0,255
70,99,0,0,127,255
70,100,254,0,127,255
70,131,127,0,0,255
70,166,127,0,127,255
71,212,127,0,0,255
71,168,0,127,0,255
41,72,127,0,0,255
47,72,0,127,0,255
48,72,127,0,0,255
49,72,127,0,0,255
12,73,0,127,0,255
41,73,0,127,0,255
49,73,127,0,0,255
73,80,127,0,0,255
4,73,127,0,0,255
73,131,127,0,0,255
72,73,0,0,127,255
74,191,0,127,127,255
41,74,0,127,0,255
54,74,0,127,0,255
49,74,127,0,0,255
49,75,127,0,0,255
12,75,0,0,127,255
46,75,0,127,0,255
75,80,0,0,127,255
75,210,0,0,127,255
64,75,0,0,127,255
75,191,0,127,127,255
75,131,127,0,0,255
75,100,127,0,0,255
65,76,0,0,127,255
76,191,0,127,0,255
76,80,0,127,0,255
76,166,0,127,0,255
49,76,127,0,0,255
67,77,127,0,0,255
77,82,254,0,0,255
77,118,0,0,127,255
77,191,254,0,0,255
4,77,127,0,0,255
68,77,0,0,127,255
69,77,0,0,127,255
70,77,127,0,0,255
71,77,0,0,127,255
13,77,0,0,127,255
15,77,0,0,127,255
77,100,127,0,0,255
37,77,0,0,127,255
77,144,0,0,127,255
77,79,0,0,127,255
77,80,254,0,127,255
2,77,0,0,127,255
77,213,0,0,127,255
77,197,127,127,127,255
77,95,127,0,127,255
31,77,0,0,127,255
77,99,0,0,127,255
77,131,127,0,127,255
77,102,0,0,127,255
77,104,0,0,127,255
77,231,0,0,127,255
77,150,0,0,127,255
27,77,0,0,127,255
77,233,127,0,127,255
77,234,0,0,127,255
77,166,127,127,127,255
43,77,0,0,127,255
77,237,127,0,127,255
77,171,127,0,127,255
77,168,254,0,0,255
77,173,127,0,127,255
77,143,254,0,127,255
41,78,0,127,127,255
46,78,0,127,0,255
49,78,127,0,0,255
78,80,127,0,0,255
78,178,0,127,0,255
78,143,127,0,0,255
49,79,127,0,0,255
12,79,0,0,127,255
41,79,0,127,0,255
79,168,127,0,0,255
79,173,127,0,0,255
48,79,127,0,0,255
79,80,127,0,127,255
79,178,0,127,127,255
79,143,127,0,0,255
67,79,0,127,0,255
70,79,0,0,127,255
80,173,254,0,127,255
80,95,127,0,127,255
80,168,254,0,0,255
80,178,254,0,127,255
80,146,127,0,127,255
80,100,254,0,127,255
80,143,254,0,0,255
67,81,0,127,0,255
40,81,0,0,127,255
49,81,127,0,0,255
81,131,127,0,0,255
48,81,127,0,0,255
82,212,127,0,0,255
82,233,127,0,127,255
82,173,127,127,0,255
82,172,0,127,127,255
82,168,254,0,0,255
48,82,127,0,0,255
1,83,127,0,0,255
54,83,127,0,0,255
64,83,127,0,0,255
83,101,127,0,0,255
83,104,0,0,127,255
83,178,0,127,0,255
84,197,0,127,127,255
84,100,127,0,0,255
48,84,127,0,0,255
84,166,127,0,0,255
84,101,127,0,0,255
49,85,127,0,0,255
41,85,127,0,0,255
85,166,127,0,0,255
80,86,127,0,0,255
67,86,127,0,0,255
49,86,127,0,0,255
87,212,127,0,0,255
41,87,0,127,127,255
77,87,0,127,127,255
47,87,0,0,127,255
48,87,127,0,0,255
82,87,0,127,0,255
87,178,127,0,0,255
77,88,0,0,127,255
88,100,0,127,0,255
41,88,0,127,127,255
54,88,0,127,0,255
89,143,127,0,0,255
89,220,0,0,127,255
54,89,127,0,0,255
90,197,0,127,0,255
90,178,0,127,0,255
64,90,127,0,0,255
91,143,127,0,0,255
12,91,127,0,127,255
80,91,127,0,0,255
91,178,127,0,0,255
48,91,127,0,0,255
41,92,0,127,127,255
92,168,0,127,0,255
49,92,127,0,0,255
48,92,127,0,0,255
80,92,0,0,127,255
54,92,0,127,0,255
67,92,127,0,127,255
92,101,127,0,0,255
41,93,0,0,127,255
93,166,127,0,0,255
93,238,0,0,127,255
77,93,0,127,0,255
48,93,127,0,0,255
49,93,127,0,0,255
64,93,0,127,0,255
93,101,127,0,0,255
46,94,0,127,0,255
94,174,0,0,127,255
94,237,0,0,127,255
41,95,127,0,127,255
95,168,127,0,0,255
95,143,127,0,0,255
48,95,127,0,0,255
95,178,127,0,0,255
95,100,0,127,127,255
95,101,127,0,0,255
41,96,0,0,127,255
96,143,127,0,0,255
47,96,127,0,0,255
49,96,127,0,0,255
82,96,127,0,0,255
1,96,0,127,0,255
96,131,127,0,0,255
96,101,127,0,0,255
41,97,127,0,0,255
97,166,127,0,0,255
97,108,0,127,127,255
97,239,0,0,127,255
54,97,0,127,0,255
63,97,0,0,127,255
97,143,127,0,0,255
65,97,0,0,127,255
97,191,0,127,0,255
98,168,127,0,0,255
48,98,127,0,0,255
98,108,0,127,0,255
98,178,127,0,0,255
98,101,127,0,0,255
49,99,127,0,0,255
46,99,0,127,0,255
48,99,127,0,0,255
80,99,0,127,0,255
82,99,127,0,0,255
54,99,127,0,0,255
99,101,127,0,0,255
100,177,0,0,127,255
100,178,254,0,127,255
65,100,0,0,127,255
100,191,254,0,0,255
100,195,0,0,127,255
100,197,127,0,127,255
100,166,127,127,0,255
100,106,127,0,127,255
100,143,254,0,0,255
100,148,0,127,127,255
100,212,254,0,127,255
100,213,127,0,127,255
30,100,0,0,127,255
100,226,0,0,127,255
100,227,0,127,127,255
100,102,127,0,127,255
100,105,0,0,127,255
100,130,127,0,127,255
100,164,127,0,127,255
42,100,0,0,127,255
100,167,127,0,127,255
100,168,254,0,0,255
100,239,0,127,127,255
47,100,0,0,127,255
100,173,254,0,0,255
51,100,0,0,127,255
46,100,127,0,0,255
100,171,127,0,127,255
101,237,0,127,127,255
101,240,127,0,127,255
101,234,0,0,127,255
100,101,0,127,0,255
101,131,127,0,0,255
70,102,127,0,0,255
49,102,127,0,0,255
102,178,0,127,0,255
102,168,0,127,0,255
47,103,127,0,0,255
48,103,127,0,0,255
49,103,127,0,0,255
54,103,127,0,0,255
64,103,0,127,0,255
101,103,127,0,0,255
104,212,127,0,0,255
104,143,127,0,0,255
101,104,127,0,0,255
104,166,127,0,0,255
105,212,127,0,0,255
105,143,127,0,127,255
49,105,127,0,0,255
54,105,0,127,0,255
106,166,0,127,0,255
106,143,127,0,0,255
47,106,127,0,0,255
49,106,127,0,0,255
80,106,127,0,0,255
54,106,127,0,0,255
106,131,0,127,0,255
101,106,0,127,0,255
107,135,0,0,127,255
12,107,0,127,0,255
13,107,0,0,127,255
107,168,127,0,0,255
77,107,0,0,127,255
47,107,0,127,0,255
48,107,127,0,0,255
80,107,127,0,0,255
107,178,0,127,127,255
107,143,127,0,0,255
100,107,0,127,0,255
54,107,0,127,0,255
108,212,254,0,0,255
45,108,0,0,127,255
108,143,127,0,0,255
47,108,0,127,127,255
54,108,127,0,0,255
64,108,127,0,0,255
108,144,0,0,127,255
109,212,0,127,0,255
